_id,amenities,check_in_date,check_out_date,city,country,description,hotel_star_rating,landmark,latitude,longitude,occupancy,property_address,property_id,property_name,room_price,room_types,uniq_id
ObjectId(5b379a6ee15bc1a8984f1385),Newspaper,04/08/2016,05/08/2016,Varanasi,India,"What should you know? Palace on Ganges offers budget accommodation in the religious capital of India, Varanasi. The hotel offers 24 well-appointed guestrooms equipped with all modern amenities such as writing desk, cable TV, internet access, telephone, refrigerator, and tea/coffee maker. Other facilities at the hotel are 24-hour front desk, parking, travel desk, 24-hour security, 24-hour room service, business facilities, doctor-on-call, and an in-house restaurant. The hotel is 26.3 km from Lal Bahadur Shastri International Airport and 6.6 km from Banaras City Junction.Why should you stay here? Palace on Ganges is located closely to Varanasi?s many important tourist spots such as Kashi Vishwanath Temple, Bharat Mata Temple, Banaras Hindu University, and Jantar Mantar. Besides, Assi Ghat is a major hub in the city.",2,,25.2886524,83.0067673,2 Adults 2 Kids,"Assighat, Varanasi",65,Palace On Ganges,9243,Heritage Double Room,0c831ed4710933af323b43e50bf027b9
ObjectId(5b379a6ee15bc1a8984f1386),Newspaper|AC,04/08/2016,05/08/2016,Varanasi,India,"What should you know? Situated in the holy city of Benares, Ganga Monastery has some of best views of the mighty Ganges river in town. This hotel has well-appointed rooms, and the facilities provided to the guests include a doctor-on-call, car-parking space, a travel desk, a front office, and laundry service. The in house multi-cuisine restaurant serves North Indian, Chinese, and Continental food. The famous Kashi Vishwanath Temple is 3.8 km away from Ganga Monastery. The Varanasi Railway Station is 7 km away from the hotel, and the airport is 29 km away.Why should you stay here? Ganga Monastery offers some of the best views of India?s most-revered river, the Ganges.",3,,25.2850628,83.0079422,2 Adults 2 Kids,"Near Ravidas Ghat, Varanasi",44458,(*)Ganga Monastery,3788,Standard AC Double,bc5482acee24241d9497bbc4a94c0e35
ObjectId(5b379a6ee15bc1a8984f1387),Newspaper|AC,04/08/2016,05/08/2016,Rajahmundry,India,"What should you know? Sai Krishna River View is situated in the middle of the town and approximately 2 km from the railway station. With the total of 20 spacious and comfortable rooms, the hotel provides necessary amenities at pocket friendly rates. Some of the common and basic amenities available in the rooms are safe deposit locker, STD/ISD telephone, and colour television. The hotel provides several facilities, which include round the clock coffee shop, internet access, laundry service, and free daily newspaper.Why should you stay here? The tariff of the hotel is affordable and the accommodation is also very comfortable and peaceful.",2,,17.0024471,81.7674866,1 Adult 2 Kids,"East Godavari Dist, Rajahmundry",15658,Sai Krishna River View,420,Single Non AC Room,dcb3da5dd2342e6df42dd6dfe7220079
ObjectId(5b379a6ee15bc1a8984f1388),Newspaper|AC,04/08/2016,05/08/2016,Varanasi,India,"What should you know? A leisurely stroll away from the holy Ganges and Shri Vishwanath Temple, Hotel Vibhav Harsh has set the standards for hospitality, luxury, decor, and technology in the region. Offering the best of services and comfort, each room in this hotel is fitted with modern features, warm lighting, private bathroom, and TV facilities. The in-house restaurant at the hotel whips up a fine selection of dishes. Airport shuttle service, free transfers to Varanasi and Mughalsarai railway station, and safety deposit boxes can be availed of at the 24 hour front desk. The tour desk in this hotel makes day trip arrangements.Why should you stay here? Just 3 km for IP Mall, 4.5 km from Varanasi Railway Station, and sitting right in the center of the main shopping spots, Hotel Vibhav Harsh is ideal for all first timers to Varanasi.",5,,25.3079185,83.0062714,1 Adult 2 Kids,"Bhelupur, Varanasi",32986,Hotel Vibhav Harsh,2760,Classic AC Double,e6e7af2db1f742f464a6ec7558ac36da
ObjectId(5b379a6ee15bc1a8984f1389),Newspaper,04/08/2016,05/08/2016,Tiruchirappalli,India,"What should you know? Situated in the city of Trichy, Grand Gardenia is a popular luxury hotel. It has well-appointed rooms and the offers a host of facilities to the guests like a doctor-on-call, a 24-hour front desk, car parking space, travel assistance, internet connectivity, laundry service, room service, and a travel desk. There is a multi-cuisine, rooftop restaurant called Golden Palm and a restaurant specialising in local food called Kannappa Chettinadu Restaurant. Some places of interest close to the hotel are St John Church, Kallanai Dam, Viralimalai Murugan Temple, and Gunaseelam Vishnu Temple. The Trichy Railway Station is 1 km away from the hotel while the airport is 5 km away. Why should you stay here? Grand Gardenia is ideally located in the city centre close to the railway station and airport making it a great place to stay and explore Tiruchirapalli.",4,,10.7855778,78.6890259,1 Adult 2 Kids,"0.5 km from Railway junction, Tiruchirappalli",14222,Grand Gardenia,2804,Executive Single Room,9b965ccbb55ec4ef1272a45a2a31f8cd
ObjectId(5b379a6ee15bc1a8984f138a),WiFi|Veg Only|Card Payment|Parking|AC,04/08/2016,05/08/2016,Sikar,India,"What should you know? Sunrise Hotel is located very close to the railway station in the beautiful city of Sikar. The hotel has spacious rooms with basic amenities. The facilities provided to guests include room service, a doctor-on-call, a 24 hour front desk, laundry service, car parking space, and travel assistance. There is a business centre and conference call in Sunrise Hotel. There is a multi-cuisine restaurant in the hotel that serves Rajasthani, Punjabi, and Chinese food. The Sikar Railway Station is 0.2 km away from the hotel and the bus stand is 1.9 km away.Why should you stay here? Sunrise Hotel is conveniently located close to the railway station and bus stand making it a great place to stay for business and leisure travellers alike.",1,,27.617382,75.1516724,1 Adult 2 Kids,"Doliyon Ka Bass, Sikar",21619,Sunrise Hotel,1145,AC Standard Single,540b941597542eaa05172b02121a225a
ObjectId(5b379a6ee15bc1a8984f138b),Newspaper|AC,04/08/2016,05/08/2016,Alappuzha,India,"What should you know? This is a budget hotel in Alappuzha with comfortable rooms for all types of tourists. There are 16 rooms in this property that are equipped with basic amenities like internet access, air-conditioner, attached bath, and colour television. The hotel also offers essential facilities like valet car parking, front desk, and room service.Why should you stay here? Hotel tourists can visit a number of interesting places in the city, such as Pathiramanal, Krishnapuram Palace, and Alappuzha Beach.",2,,9.4938307,76.3219681,25 Adults 2 Kids,"Alappuzha Bazar, Alappuzha",64950,Chembil Tourist Home,250,Dormitory Non AC Per Person,65fca0cbd4fb2ec6ce0b52e2c8cc87e9
ObjectId(5b379a6ee15bc1a8984f138c),Newspaper,04/08/2016,05/08/2016,Patna,India,"What should you know? Hotel Pataliputra Ashok is located at a distance of less than 3 km from Patna Junction Railway Station, and 5.2 km from Patna International Airport. The property has a maximum capacity of 46 rooms and two suites. Some of the services include in-room safe, internet access, business centre, free parking, swimming pool, room service, travel and tour desk, courier service, doctor on call, laundry, party room, and banquet hall. The in-house restaurant offers Indian and Continental dishes.Why should you stay here? The famous Buddha Smriti Udyaan is located less than 2km away from Hotel Pataliputra Ashok.",3,,25.6093559,85.1298599,1 Adult 2 Kids,"Kidwaipuri, Patna",1107,Patliputra Ashok,6809,Club Single,aac15c25d642357e710c07589be02da6
ObjectId(5b379a6ee15bc1a8984f138d),Veg Only|Parking|AC,04/08/2016,05/08/2016,Kozhikode,India,"What should you know? Harivihar Ayurvedic Heritage Home is an established Ayurvedic centre set in pure and tranquil surroundings. Satvik food is served with Ayurvedic preparations to the guests. Internet connectivity is provided to keep you connected to the the outside world. Astrologer visits, cultural programmes, and a dip in the pond are additional advantages offered in this retreat.Why should you stay here? Daily Yoga sessions along with Ayurvedic massages relieve you of ailments, and give you an undiscovered freshness.",5,,11.2800426,75.7746277,1 Adult 2 Kids,"Kannur Road, Kozhikode",12036,Harivihar Ayurvedic Heritage Home,5895,Single Non AC,e1e39bbf4e2e859da89deafbbc341f8a
ObjectId(5b379a6ee15bc1a8984f138e),Newspaper|AC,04/08/2016,05/08/2016,Tiruchirappalli,India,"What should you know? Hotel Annamalai is located at a convenient place in Tiruchirappalli, on McDonalds Road. The rooms are clean, well-maintained, and equipped with modern amenities such as air-conditioning, TV, refrigerator, safe, telephone with STD/ISD facility, daily housekeeping service, and wifi. Other than these, the hotel features include a travel desk, room service, laundry, car parking, deposit locker, and doctor-on-call. The hotel has a multi-cuisine restaurant which serves a variety of delicacies. They have a conference hall for business purpose which offers a good capacity.Why should you stay here? The hotel is an ideal destination for both business travellers and tourists. Guests can visit the prominent attractions like Vekkaliamman Temple, Uyyakondan Thirumalai Temple, Government Museum, St John?s Church, and Kallanai Dam, which are accessible from the hotel.",4,,10.7978888,78.6823196,2 Adults 2 Kids,"Cantonment, Tiruchirappalli",20851,Hotel Annamalai,1210,Double Non AC,cfe82b7a03798d06e060a0a065191d0b
ObjectId(5b379a6ee15bc1a8984f138f),Veg Only|Card Payment|Parking,04/08/2016,05/08/2016,Jhunjhunu,India,"What should you know? Apani Dhani is a family-run eco-friendly guest house in Nawalgarh, Rajasthan. With organic vegetables used from their own garden for preparing mouth-watering Indian cuisines, the guest house and its staff members make every attempt to provide safe and hygienic home-cooked food to its guests. There is a doctor-on-call, car rental, travel arrangement, room service, ayurvedic massages, and swimming pool.Why should you stay here? A friendly atmosphere that will surely make the guests think of it as a home away from home.",1,,27.8538685,75.2579803,2 Adults 2 Kids,", Jhunjhunu",13129,Apani Dhani Ecolodge,1617,Superior Non A/c,67b10a6ec9eaf96f3d07bdb025920ab3
ObjectId(5b379a6ee15bc1a8984f1390),WiFi|Newspaper|Pickup & Drop|Parking,04/08/2016,05/08/2016,Jhunjhunun,India,"What should you know? This hotel has 23 rooms in total spread across 2 floors. The rooms are categorised into Deluxe, Luxury, and Royal rooms. A maximum of 3 adults are allowed in a room. Facilities available to guests at this hotel are an attached bathroom with running hot/cold water, bottle opener, wardrobe, bottled water, ceiling fan, centrally air-conditioned facility, kitchenette, moisturiser, desk, tea/coffee maker, and toothbrush/razor on request. Airport transportation, breakfast service, restaurant, newspaper, lounge, swimming pool, steam room, wedding services, and laundry service are the other facilities available at this place.Why should you stay here? This is a royal vintage-type hotel and guests staying here get a captivating feeling.",2,,27.9747448,75.185997,2 Adults 2 Kids,", Jhunjhunun",67210,Vivaana Culture Hotel,7655,Deluxe room,21010d8d16f0da99970c5b5626b16c48
ObjectId(5b379a6ee15bc1a8984f1391),Card Payment|Elevator|Parking|AC,04/08/2016,05/08/2016,Varanasi,India,"What should you know? An extremely affordable hotel for the average tourist, Sarweshwary Residency Lodge promises a comfortable stay with 28 well-maintained rooms, prompt room service, and a good restaurant. This hotel also offers free Wi-Fi and parking and allows pets. It is located 10 km from Varanasi Junction Railway Station and 30 km from Lal Bahadur Shastri International Airport.Why should you stay here? Sarweshwary Residency Lodge is located within walking distance from the ghats and hence is ideal for those on a visit to the holy Ganges.",3,,25.2788906,83.004837,2 Adults 2 Kids,"Nagwa Lanka, Varanasi",32968,Sarweshwary Hotel,1138,Double Non-A/C Rooms,01e3fd2b43d56fbeec4098a58c6bf500
ObjectId(5b379a6ee15bc1a8984f1392),WiFi|Parking|AC,04/08/2016,05/08/2016,Varanasi,India,What should you know?00 pm. The hotel is 15 km from Varanasi Babatpur airport.Why should you stay here? The hotel is ideal for visitors to the city who are looking for good accommodation at reasonable tariffs.,5,,25.2885647,83.0059128,1 Adult 1 Kid,"Dumraon Colony, Varanasi",47538,Anami Lodge,405,Single Non-A/C Rooms,e100c5ea633db3f17e67a655a47a40f3
ObjectId(5b379a6ee15bc1a8984f1393),Newspaper|AC,04/08/2016,05/08/2016,Kurukshetra,India,"What should you know? This is a pocket-friendly accommodation located at the centre of the city. The rooms here are spacious and categorised as Economy, Deluxe, Super Deluxe, and Family rooms. Some of the amenities available in the rooms include a colour television, attached bath, and a cosy bed. The hotel also provides several facilities such as security, currency exchange, power backup, and car parking.Why should you stay here? There are several tourist hot spots in proximity to the facility such as Birla Mandir, Sri Krishna Museum, and Brahma Sarovar.",4,,29.9720459,76.8382645,2 Adults 2 Kids,"Red Road, Kurukshetra",55728,Hotel Silver Sand,1733,Economy A/c Double,6b9c0f8c3e31c296e503b6263f7c922b
ObjectId(5b379a6ee15bc1a8984f1394),Newspaper|AC,04/08/2016,05/08/2016,Kurukshetra,India,,1,,30.0125313,76.8374939,2 Adults 2 Kids,"Near Purana Bus Stand, Kurukshetra",76050,Hotel City Heart,712,Double Non-A/C Rooms,cf530b988ab98e944f30a2f1dba2b781
ObjectId(5b379a6ee15bc1a8984f1395),WiFi|Free Breakfast|Newspaper,04/08/2016,05/08/2016,Varanasi,India,"This establishment is situated in Bangali Tola. There are 10 rooms in this guest house that come with a range of amenities like air-cooling, attached bathroom, dressing mirror, and a telephone",2,,25.3062057,83.0079346,1 Adult 0 Kid,"Bangali Tola, Varanasi",107228,Manaka Guest House,332,Single Non AC,3501149cd41271464243a059497a12fb
ObjectId(5b379a6ee15bc1a8984f1396),AC,04/08/2016,05/08/2016,Varanasi,India,"What should you know? Situated in the heart of Varanasi, Hotel Elena offers 19 well-appointed rooms having various amenities such as attached bathrooms, tea/coffee maker, internet access, and a television. Apart from this, the hotel has a business centre, travel desk, doctor on call, and 24-hour room service. It also provides railway station and airport transfers. It is around 21.6 km from Varanasi Airport and the railway station is a short ride away. Various attractions such Astronomical Observatory, and International Yoga Clinic & Meditation Centre are close to the airport. Why should you stay here? Hotel Elena gives you a beautiful vantage point while visiting this holy place. Guests can explore many religious sites and temples along the banks of river Ganga.",1,,25.3051281,83.0094452,2 Adults 2 Kids,"Bangali Tola, Varanasi",48896,Hotel Elena,826,Double Back Side Non AC Room,f1e89201379f56f56d268d865dbf993b
